File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\7zip\console\ArchiveCommandLine.cpp,"CArchiveCommandLineParser::Parse1(const UStringVector &commandStrings, CArchiveCommandLineOptions &options)",27,25,16,2,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveCommandLine.cpp,"FindCharset(const NCommandLineParser::CParser &parser, int keyIndex, int defaultVal)",16,15,10,7,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveCommandLine.cpp,"ConvertStringToUInt32(const wchar_t *s, UInt32 &v)",9,9,7,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveCommandLine.cpp,"EnumerateDirItemsAndSort(NWildcard::CCensor &wildcardCensor, UStringVector &sortedPaths, UStringVector &sortedFullPaths)",41,38,27,6,3,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveCommandLine.cpp,CArchiveCommandLineParser::Parse2(CArchiveCommandLineOptions &options),189,154,83,33,35,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::Init( const NWildcard::CCensorNode *wildcardCensor, const CArc *arc, IFolderArchiveExtractCallback *extractCallback2, bool stdOutMode, bool testMode, bool crcMode, const FString &directoryPath, const UStringVector &removePathParts, UInt64 packSize)",21,16,16,0,5,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,CArchiveExtractCallback::SetTotal(UInt64 size),7,7,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"NormalizeVals(UInt64 &v1, UInt64 &v2)",7,7,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"MyMultDiv64(UInt64 unpCur, UInt64 unpTotal, UInt64 packTotal)",6,6,5,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,CArchiveExtractCallback::SetCompleted(const UInt64 *completeValue),15,14,7,6,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::SetRatioInfo(const UInt64 *inSize, const UInt64 *outSize)",4,4,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::CreateComplexDirectory(const UStringVector &dirPathParts, FString &fullPath)",9,9,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::GetTime(int index, PROPID propID, FILETIME &filetime, bool &filetimeIsDefined)",12,12,9,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,CArchiveExtractCallback::GetUnpackSize(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::SendMessageError(const char *message, const FString &path)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,"CArchiveExtractCallback::GetStream(UInt32 index, ISequentialOutStream **outStream, Int32 askExtractMode)",241,219,128,58,20,0,2,8
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,CArchiveExtractCallback::PrepareOperation(Int32 askExtractMode),15,15,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,CArchiveExtractCallback::SetOperationResult(Int32 operationResult),45,44,23,10,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveExtractCallback.cpp,CArchiveExtractCallback::CryptoGetTextPassword(BSTR *password),9,9,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveOpenCallback.cpp,"COpenCallbackImp::SetTotal(const UInt64 *files, const UInt64 *bytes)",8,8,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveOpenCallback.cpp,"COpenCallbackImp::SetCompleted(const UInt64 *files, const UInt64 *bytes)",8,8,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveOpenCallback.cpp,"COpenCallbackImp::GetProperty(PROPID propID, PROPVARIANT *value)",22,22,14,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveOpenCallback.cpp,COpenCallbackImp::FindName(const UString &name),5,5,3,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveOpenCallback.cpp,"COpenCallbackImp::GetStream(const wchar_t *name, IInStream **inStream)",26,26,18,10,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ArchiveOpenCallback.cpp,COpenCallbackImp::CryptoGetTextPassword(BSTR *password),13,13,7,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchmarkInStream::Read(void *data, UInt32 size, UInt32 *processedSize)",13,13,9,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchmarkOutStream::Write(const void *data, UInt32 size, UInt32 *processedSize)",14,13,9,5,0,0,1,3
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CCrcOutStream::Write(const void *data, UInt32 size, UInt32 *processedSize)",5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,GetTimeCount(),18,13,6,5,0,0,5,7
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,GetFreq(),15,10,4,3,0,0,5,7
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,GetTime64(const FILETIME &t),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,GetWinUserTime(),11,11,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,GetUserFreq(),6,6,3,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CBenchProgressInfo::SetStartTime(),6,6,6,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CBenchProgressInfo::SetFinishTime(CBenchInfo &dest),4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchProgressInfo::SetRatioInfo(const UInt64 *inSize, const UInt64 *outSize)",23,23,16,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,GetLogSize(UInt32 size),6,6,3,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"NormalizeVals(UInt64 &v1, UInt64 &v2)",6,6,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CBenchInfo::GetUsage() const,12,12,10,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CBenchInfo::GetRatingPerUsage(UInt64 rating) const,12,12,10,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"MyMultDiv64(UInt64 value, UInt64 elapsedTime, UInt64 freq)",6,6,5,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CBenchProps::SetLzmaCompexity(),4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchProps::GetCompressRating(UInt32 dictSize, UInt64 elapsedTime, UInt64 freq, UInt64 size)",11,11,8,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchProps::GetDecompressRating(UInt64 elapsedTime, UInt64 freq, UInt64 outSize, UInt64 inSize, UInt32 numIterations)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"GetCompressRating(UInt32 dictSize, UInt64 elapsedTime, UInt64 freq, UInt64 size)",4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"GetDecompressRating(UInt64 elapsedTime, UInt64 freq, UInt64 outSize, UInt64 inSize, UInt32 numIterations)",4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CEncoderInfo::Init( const COneMethodInfo &method, UInt32 uncompressedDataSize, unsigned generateDictBits, CBaseRandomGenerator *rgLoc)",48,42,29,12,6,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CEncoderInfo::Encode(),10,9,9,1,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CEncoderInfo::Decode(UInt32 decoderIndex),50,44,31,9,6,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"MethodBench( DECL_EXTERNAL_CODECS_LOC_VARS bool oldLzmaBenchMode, UInt32 numThreads, const COneMethodInfo &method2, UInt32 uncompressedDataSize, unsigned generateDictBits, IBenchPrintCallback *printCallback, IBenchCallback *callback, CBenchProps *benchProps)",201,182,104,37,19,1,0,1
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"GetLZMAUsage(bool multiThread, UInt32 dictionary)",13,13,11,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"GetBenchMemoryUsage(UInt32 numThreads, UInt32 dictionary)",7,7,6,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CrcBig(const void *data, UInt32 size, UInt32 numCycles, UInt32 crcBase)",5,5,3,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CrcThreadFunction(void *param),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CrcCalc1(const Byte *buf, UInt32 size)",5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"RandGen(Byte *buf, UInt32 size, CBaseRandomGenerator &RG)",3,3,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"RandGenCrc(Byte *buf, UInt32 size, CBaseRandomGenerator &RG)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CrcInternalTest(),21,21,15,10,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CrcBench(UInt32 numThreads, UInt32 bufferSize, UInt64 &speed)",58,54,37,15,4,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"PrintNumber(IBenchPrintCallback &f, UInt64 value, int size, bool withSpace = true)",18,18,13,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"PrintRating(IBenchPrintCallback &f, UInt64 rating)",2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"PrintResults(IBenchPrintCallback &f, UInt64 usage, UInt64 rpu, UInt64 rating)",4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"PrintResults(IBenchPrintCallback &f, const CBenchInfo &info, UInt64 rating, CTotalBenchRes &res)",10,10,10,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"PrintTotals(IBenchPrintCallback &f, const CTotalBenchRes &res)",3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"PrintRequirements(IBenchPrintCallback &f, const char *sizeString, UInt64 size, const char *threadsString, UInt32 numThreads)",8,8,8,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchCallbackToPrint::SetEncodeResult(const CBenchInfo &info, bool final)",8,8,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchCallbackToPrint::SetDecodeResult(const CBenchInfo &info, bool final)",13,13,11,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CBenchCallbackToPrint::Print(const char *s),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,CBenchCallbackToPrint::NewLine(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"CBenchCallbackToPrint::PrintLeftAligned(const char *s, unsigned size)",5,5,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"TotalBench( DECL_EXTERNAL_CODECS_LOC_VARS UInt32 numThreads, UInt32 unpackSize, IBenchPrintCallback *printCallback, CBenchCallbackToPrint *callback)",26,25,17,3,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"String_to_PropVariant(const UString &s, NCOM::CPropVariant &prop)",9,9,6,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Bench.cpp,"Bench( DECL_EXTERNAL_CODECS_LOC_VARS IBenchPrintCallback *printCallback, IBenchCallback *benchCallback, const CObjectVector<CProperty> props, UInt32 numIterations, bool multiDict)",219,200,129,41,19,0,0,0
F:\papter datasets\Development\stats\7zip\console\BenchCon.cpp,CPrintBenchCallback::Print(const char *s),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\BenchCon.cpp,CPrintBenchCallback::NewLine(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\BenchCon.cpp,CPrintBenchCallback::CheckBreak(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\BenchCon.cpp,"BenchCon(DECL_EXTERNAL_CODECS_LOC_VARS const CObjectVector<CProperty> props, UInt32 numIterations, FILE *f)",6,6,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,"SplitCommandLine(const UString &src, UString &dest1, UString &dest2)",19,19,13,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,"SplitCommandLine(const UString &s, UStringVector &parts)",13,13,9,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,IsItSwitchChar(wchar_t c),2,2,2,1,0,1,0,5
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,CParser::CParser(int numSwitches),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,CParser::~CParser(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,"CParser::ParseStrings(const CSwitchForm *switchForms, const UStringVector &commandStrings)",15,15,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,"CParser::ParseString(const UString &s, const CSwitchForm *switchForms)",103,101,62,28,1,1,1,10
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,CParser::operator[](size_t index) const,2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CommandLineParser.cpp,"ParseCommand(int numCommandForms, const CCommandForm *commandForms, const UString &commandString, UString &postString)",20,20,11,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ConsoleClose.cpp,HandlerRoutine(DWORD ctrlType),21,9,6,5,1,0,11,17
F:\papter datasets\Development\stats\7zip\console\ConsoleClose.cpp,TestBreakSignal(),10,6,3,2,0,0,4,7
F:\papter datasets\Development\stats\7zip\console\ConsoleClose.cpp,CheckCtrlBreak(),3,3,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ConsoleClose.cpp,CCtrlHandlerSetter::CCtrlHandlerSetter(),5,5,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ConsoleClose.cpp,CCtrlHandlerSetter::~CCtrlHandlerSetter(),5,5,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CopyCoder.cpp,CCopyCoder::~CCopyCoder(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CopyCoder.cpp,"CCopyCoder::Code(ISequentialInStream *inStream, ISequentialOutStream *outStream, const UInt64 * , const UInt64 *outSize, ICompressProgressInfo *progress)",29,28,16,11,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\CopyCoder.cpp,CCopyCoder::GetInStreamProcessedSize(UInt64 *value),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CopyCoder.cpp,"CopyStream(ISequentialInStream *inStream, ISequentialOutStream *outStream, ICompressProgressInfo *progress)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,RegisterCodec(const CCodecInfo *codecInfo),3,3,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"ReadNumberOfStreams(ICompressCodecsInfo *codecsInfo, UInt32 index, PROPID propID, UInt32 &res)",10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"ReadIsAssignedProp(ICompressCodecsInfo *codecsInfo, UInt32 index, PROPID propID, bool &res)",10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"LoadExternalCodecs(ICompressCodecsInfo *codecsInfo, CObjectVector<CCodecInfoEx> &externalCodecs)",33,26,20,5,3,1,4,14
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"FindMethod( #ifdef EXTERNAL_CODECS ICompressCodecsInfo * , const CObjectVector<CCodecInfoEx> *externalCodecs, #endif const UString &name, CMethodId &methodId, UInt32 &numInStreams, UInt32 &numOutStreams)",28,28,17,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"FindMethod( #ifdef EXTERNAL_CODECS ICompressCodecsInfo * , const CObjectVector<CCodecInfoEx> *externalCodecs, #endif CMethodId methodId, UString &name)",24,24,13,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"CreateCoder( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressFilter> &filter, CMyComPtr<ICompressCoder> &coder, CMyComPtr<ICompressCoder2> &coder2, bool encode, bool onlyCoder)",91,89,48,27,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"CreateCoder( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressCoder> &coder, CMyComPtr<ICompressCoder2> &coder2, bool encode)",6,6,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"CreateCoder( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressCoder> &coder, bool encode)",7,7,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\CreateCoder.cpp,"CreateFilter( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressFilter> &filter, bool encode)",7,7,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\DefaultName.cpp,"GetDefaultName3(const UString &fileName, const UString &extension, const UString &addSubExtension)",18,17,10,9,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\DefaultName.cpp,"GetDefaultName2(const UString &fileName, const UString &extension, const UString &addSubExtension)",4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\DLL.cpp,CLibrary::Free(),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\DLL.cpp,"CLibrary::LoadEx(CFSTR path, DWORD flags)",14,14,7,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\DLL.cpp,CLibrary::Load(CFSTR path),14,14,7,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\DLL.cpp,MyGetModuleFileName(FString &path),28,28,18,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\DLL.cpp,GetModuleDirPrefix(),9,9,6,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"AddDirFileInfo(int phyParent, int logParent, const NFind::CFileInfo &fi, CObjectVector<CDirItem> &dirItems)",11,11,11,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"CDirItems::GetPrefixesPath(const CIntVector &parents, int index, const UString &name) const",19,19,16,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,CDirItems::GetPhyPath(int index) const,3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,CDirItems::GetLogPath(int index) const,3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,CDirItems::ReserveDown(),5,5,5,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"CDirItems::AddPrefix(int phyParent, int logParent, const UString &prefix)",4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,CDirItems::DeleteLastPrefix(),4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"CDirItems::EnumerateDirectory(int phyParent, int logParent, const FString &phyPrefix, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",22,22,15,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"CDirItems::EnumerateDirItems2(const FString &phyPrefix, const UString &logPrefix, const FStringVector &filePaths, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",32,31,23,4,1,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"EnumerateDirItems_Spec(const NWildcard::CCensorNode &curNode, int phyParent, int logParent, const FString &curFolderName, const FString &phyPrefix, const UStringVector &addArchivePrefix, CDirItems &dirItems, bool enterToSubFolders, IEnumDirItemCallback *callback, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",9,9,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"EnumerateDirItems(const NWildcard::CCensorNode &curNode, int phyParent, int logParent, const FString &phyPrefix, const UStringVector &addArchivePrefix, CDirItems &dirItems, bool enterToSubFolders, IEnumDirItemCallback *callback, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",160,146,91,39,10,1,4,33
F:\papter datasets\Development\stats\7zip\console\EnumDirItems.cpp,"EnumerateItems( const NWildcard::CCensor &censor, CDirItems &dirItems, IEnumDirItemCallback *callback, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",10,10,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Error.cpp,"MyFormatMessage(DWORD errorCode, UString &message)",22,22,10,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Error.cpp,MyFormatMessageW(DWORD errorCode),15,15,11,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\Extract.cpp,"DecompressArchive( const CArc &arc, UInt64 packSize, const NWildcard::CCensorNode &wildcardCensor, const CExtractOptions &options, IExtractCallbackUI *callback, CArchiveExtractCallback *extractCallbackSpec, UString &errorMessage, UInt64 &stdInProcessed)",73,62,35,13,8,0,3,8
F:\papter datasets\Development\stats\7zip\console\Extract.cpp,"DecompressArchives( CCodecs *codecs, const CIntVector &formatIndices, UStringVector &arcPaths, UStringVector &arcPathsFull, const NWildcard::CCensorNode &wildcardCensor, const CExtractOptions &options, IOpenCallbackUI *openCallback, IExtractCallbackUI *extractCallback, UString &errorMessage, CDecompressStat &stat)",152,139,87,27,13,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::SetTotal(UInt64),4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,CExtractCallbackConsole::SetCompleted(const UInt64 *),4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,"CExtractCallbackConsole::AskOverwrite( const wchar_t *existName, const FILETIME *, const UInt64 *, const wchar_t *newName, const FILETIME *, const UInt64 *, Int32 *answer)",18,16,13,2,2,0,0,0
F:\papter datasets\Development\stats\7zip\console\ExtractCallbackConsole.cpp,"CExtractCallbackConsole::PrepareOperation(const wchar_t *name, bool , Int32 askExtractMode, const UInt64 *position)",11,11,9,3,0,0,0,0
