File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::generateCipherKeyS2C(),6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::generateClientNonce(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::generateServerNonce(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::setClientNonce(u8 *buff),8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::setServerNonce(u8 *buff),8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::getClientNonce(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::getServerNonce(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,"NEPContext::addClientFieldSpec(u8 field, u8 len, u8 *value)",11,11,10,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::getClientFieldSpec(int index),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::isDuplicateFieldSpec(u8 test_field),11,8,6,4,1,0,2,20
F:\papter datasets\Development\stats\nmap\nping\NEPContext.cc,NEPContext::resetClientFieldSpecs(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\nping.cc,"main(int argc, char *argv[] )",90,59,46,8,18,4,13,127
F:\papter datasets\Development\stats\nmap\nping\nping.cc,do_safe_checks(),5,5,4,2,0,1,0,13
F:\papter datasets\Development\stats\nmap\nping\nping.cc,test_stuff(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\nping.cc,signal_handler(int signo),21,20,17,3,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::NpingOps(),226,141,141,0,72,0,13,32
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::~NpingOps(),8,8,5,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setMode(int md),8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getMode(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetMode(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::mode2Ascii(int md),33,26,18,9,7,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTraceroute(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::enableTraceroute(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::disableTraceroute(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTraceroute(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setVerbosity(int level),22,22,19,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getVerbosity(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetVerbosity(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::increaseVerbosity(),8,8,7,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::decreaseVerbosity(),8,8,7,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setDebugging(int level),9,9,8,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getDebugging(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::increaseDebugging(),8,8,7,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetDebugging(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setShowSentPackets(bool val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::showSentPackets(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetShowSentPackets(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setPacketCount(u32 val),8,7,5,2,0,0,1,8
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getPacketCount(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetPacketCount(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setSendPreference(int v),12,12,8,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getSendPreference(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetSendPreference(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::sendPreferenceEthernet(),9,9,5,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::sendPreferenceIP(),9,9,5,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setSendEth(bool val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::sendEth(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetSendEth(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setDelay(long t),6,6,5,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getDelay(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetDelay(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setDevice(char *n),8,8,7,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getDevice(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetDevice(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::spoofSource(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getSpoofSource(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setSpoofSource(),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetSpoofSource(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setBPFFilterSpec(char *val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getBPFFilterSpec(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetBPFFilterSpec(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setCurrentRound(int val),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getCurrentRound(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::havePcap(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setHavePcap(bool val),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setDisablePacketCapture(bool val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::disablePacketCapture(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetDisablePacketCapture(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIPVersion(u8 val),9,9,8,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getIPVersion(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetIPVersion(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::ipv4(),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::ipv6(),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::ipv6UsingSocket(),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::af(),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIsRoot(int v),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIsRoot(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::isRoot(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetIsRoot(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setPayloadType(int t),9,9,8,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getPayloadType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetPayloadType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,"NpingOps::setPayloadBuffer(u8 *p, int len)",11,11,10,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getPayloadBuffer(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetPayloadBuffer(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getPayloadLen(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetPayloadLen(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setRole(int r),10,10,8,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setRoleClient(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setRoleServer(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setRoleNormal(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getRole(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetRole(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setTTL(u8 t),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setHopLimit(u8 t),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTTL(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getHopLimit(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTTL(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetHopLimit(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setTOS(u8 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTOS(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTOS(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIdentification(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getIdentification(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetIdentification(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setMF(),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getMF(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setDF(),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getDF(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetMF(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetDF(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setMTU(u32 t),8,8,7,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getMTU(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetMTU(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::enableBadsumIP(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::disableBadsumIP(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getBadsumIP(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetBadsumIP(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIPv4SourceAddress(struct in_addr i),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getIPv4SourceAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetIPv4SourceAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIPOptions(char *txt),6,6,5,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getIPOptions(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetIPOptions(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setTrafficClass(u8 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTrafficClass(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTrafficClass(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setFlowLabel(u32 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getFlowLabel(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetFlowLabel(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIPv6SourceAddress(u8 *val),6,6,5,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setIPv6SourceAddress(struct in6_addr val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getIPv6SourceAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetIPv6SourceAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getSourceSockAddr(),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getSourceSockAddr(struct sockaddr_storage *ss),30,30,20,6,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTargetPorts( int *len ),6,6,4,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,"NpingOps::setTargetPorts( u16 *pnt, int n )",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTargetPorts(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::scan_mode_uses_target_ports(int mode),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setSourcePort(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getSourcePort(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetSourcePort(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setTCPSequence(u32 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTCPSequence(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTCPSequence(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setTCPAck(u32 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTCPAck(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTCPAck(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setFlagTCP(int flag),7,7,5,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setAllFlagsTCP(),5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::unsetAllFlagsTCP(),5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getFlagTCP(int flag),4,4,3,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTCPFlags(),19,19,11,9,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTCPFlags(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setTCPWindow(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getTCPWindow(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetTCPWindow(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::enableBadsum(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::disableBadsum(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getBadsum(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetBadsum(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPType(u8 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPCode(u8 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPCode(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPCode(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::enableBadsumICMP(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::disableBadsumICMP(),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getBadsumICMP(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetBadsumICMP(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPRedirectAddress(struct in_addr val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPRedirectAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPRedirectAddress(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPParamProblemPointer(u8 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPParamProblemPointer(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPParamProblemPointer(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPRouterAdvLifetime(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPRouterAdvLifetime(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPRouterAdvLifetime(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPIdentifier(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPIdentifier(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPIdentifier(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPSequence(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPSequence(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPSequence(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPOriginateTimestamp(u32 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPOriginateTimestamp(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPOriginateTimestamp(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPReceiveTimestamp(u32 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPReceiveTimestamp(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPReceiveTimestamp(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setICMPTransmitTimestamp(u32 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPTransmitTimestamp(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPTransmitTimestamp(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,"NpingOps::addICMPAdvertEntry(struct in_addr addr, u32 pref )",8,8,7,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,"NpingOps::getICMPAdvertEntry(int num, struct in_addr *addr, u32 *pref)",8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getICMPAdvertEntryCount(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetICMPAdvertEntry(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setSourceMAC(u8 * val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getSourceMAC(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetSourceMAC(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setDestMAC(u8 * val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getDestMAC(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetDestMAC(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setEtherType(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getEtherType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetEtherType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPHardwareType(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPHardwareType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPHardwareType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPProtocolType(u16 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPProtocolType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPProtocolType(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::setARPHwAddrLen(u8 val),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::getARPHwAddrLen(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\NpingOps.cc,NpingOps::issetARPHwAddrLen(),2,2,2,1,0,0,0,0
