0,_dynamic_initializer_for__ec__
1,_dynamic_initializer_for__es__
2,_dynamic_initializer_for__o__
3,?strchr@@YAPADPADH@Z
4,_WspiapiStrdup@4
5,_WspiapiParseV4Address@8
6,_WspiapiNewAddrInfo@16
7,_WspiapiQueryDNS@24
8,_WspiapiLookupNode@24
9,_WspiapiClone@8
10,_WspiapiLegacyFreeAddrInfo@4
11,_WspiapiLegacyGetAddrInfo@16
12,_WspiapiLegacyGetNameInfo@28
13,_WspiapiLoad@4
14,_WspiapiGetAddrInfo@16
15,_WspiapiGetNameInfo@28
16,_WspiapiFreeAddrInfo@4
17,?netutil_fatal@@YAXPBDZZ
18,?netutil_error@@YAHPBDZZ
19,?parse_ip_options@@YAHPBDPAEHPAH2PADI@Z
20,resolve_internal
21,?resolve@@YAHPBDGPAUsockaddr_storage@@PAIH@Z
22,?resolve_numeric@@YAHPBDGPAUsockaddr_storage@@PAIH@Z
23,?ip_is_reserved@@YAHPAUin_addr@@@Z
24,do_mac_cache
25,?mac_cache_get@@YAHPBUsockaddr_storage@@PAE@Z
26,?mac_cache_set@@YAHPBUsockaddr_storage@@PAE@Z
27,?in_cksum@@YAGPAGH@Z
28,ipv6_is_extension_header
29,ipv6_is_upperlayer
30,ipv6_get_data_primitive
31,ip_get_data_primitive
32,?ip_get_data@@YAPBXPBXPAIPAUabstract_ip_hdr@@@Z
33,?ip_get_data_any@@YAPBXPBXPAIPAUabstract_ip_hdr@@@Z
34,?ipv4_get_data@@YAPBXPBUip@@PAI@Z
35,?ipv6_get_data@@YAPBXPBUip6_hdr@@PAIPAE@Z
36,?ipv6_get_data_any@@YAPBXPBUip6_hdr@@PAIPAE@Z
37,?icmp_get_data@@YAPBXPBUicmp_hdr@@PAI@Z
38,?icmpv6_get_data@@YAPBXPBUicmpv6_hdr@@PAI@Z
39,?ipv4_pseudoheader_cksum@@YAGPBUin_addr@@0EGPBX@Z
40,?ipv6_pseudoheader_cksum@@YAGPBUin6_addr@@0EIPBX@Z
41,?sethdrinclude@@YAXH@Z
42,?set_ipoptions@@YAXHPAXI@Z
43,?set_ttl@@YAXHH@Z
44,?pcap_selectable_fd_valid@@YAHXZ
45,?my_pcap_get_selectable_fd@@YAHPAUpcap@@@Z
46,?pcap_selectable_fd_one_to_one@@YAHXZ
47,?pcap_select@@YAHPAUpcap@@PAUtimeval@@@Z
48,?pcap_select@@YAHPAUpcap@@J@Z
49,?eth_open_cached@@YAPAUeth_handle@@PBD@Z
50,?eth_close_cached@@YAXXZ
51,?proto2ascii_case@@YAPBDEH@Z
52,?proto2ascii_lowercase@@YAPBDE@Z
53,?proto2ascii_uppercase@@YAPBDE@Z
54,?tcppacketoptinfo@@YAXPAEHPADH@Z
55,routecmp
56,canonicalize_address
57,collect_dnet_interfaces
58,getinterfaces_dnet
59,?getinterfaces@@YAPAUinterface_info@@PAHPADI@Z
60,?ipaddr2devname@@YAHPADPBUsockaddr_storage@@@Z
61,?devname2ipaddr@@YAHPADPAUsockaddr_storage@@@Z
62,?getInterfaceByName@@YAPAUinterface_info@@PBDH@Z
63,?sockaddr_equal@@YAHPBUsockaddr_storage@@0@Z
64,?sockaddr_equal_netmask@@YAHPBUsockaddr_storage@@0G@Z
65,?sockaddr_equal_zero@@YAHPBUsockaddr_storage@@@Z
66,sysroutes_dnet_find_interfaces
67,collect_dnet_routes
68,getsysroutes_dnet
69,?getsysroutes@@YAPAUsys_route@@PAHPADI@Z
70,?islocalhost@@YAHPBUsockaddr_storage@@@Z
71,?isipprivate@@YAHPBUsockaddr_storage@@@Z
72,?nexthdrtoa@@YAPADEH@Z
73,STRAPP
74,?format_ip_options@@YAPADPBEH@Z
75,?ippackethdrinfo@@YAPBDPBEIH@Z
76,find_loopback_iface
77,get_srcaddr
78,lookup_ifindex
79,route_dst_generic
80,?route_dst@@YAHPBUsockaddr_storage@@PAUroute_nfo@@PBD0@Z
81,?Sendto@@YAHPBDHPBEHIPAUsockaddr@@H@Z
82,?send_ip_packet_eth@@YAHPBUeth_nfo@@PBEI@Z
83,?send_ip_packet_sd@@YAHHPBUsockaddr_in@@PBEI@Z
84,?send_ip_packet_eth_or_sd@@YAHHPBUeth_nfo@@PBUsockaddr_in@@PBEI@Z
85,?send_frag_ip_packet@@YAHHPBUeth_nfo@@PBUsockaddr_in@@PBEII@Z
86,send_ipv6_eth
87,?send_ipv6_packet_eth_or_sd@@YAHHPBUeth_nfo@@PBUsockaddr_in6@@PBEI@Z
88,?DnetName2PcapName@@YAHPBDPADH@Z
89,compute_sleep_time
90,?my_pcap_open_live@@YAPAUpcap@@PBDHHH@Z
