0,j_?__abi_Release@DoubleTappedEventHandler@Input@Xaml@UI@Windows@@W3$AAGKXZ
1,j_?__abi_GetRuntimeClassName@?QObject@Platform@@DirectXPage@StarterKit@@WKI@$AAGJPAPAUHSTRING__@@@Z
2,j_??C?$Agile@VCoreWindow@Core@UI@Windows@@$00@Platform@@QBEP$AAVCoreWindow@Core@UI@Windows@@XZ
3,j_?max_size@?$vector@UVertex@VSD3DStarter@@V?$allocator@UVertex@VSD3DStarter@@@std@@@std@@QBEIXZ
4,j_??0Matrix@Media@Xaml@UI@Windows@@QAA@NNNNNN@Z
5,j_?__abi_Windows_UI_Xaml_Navigation_NavigationFailedEventHandler___abi_IDelegate____abi_Invoke@?Q__abi_IDelegate@NavigationFailedEventHandler@Navigation@Xaml@UI@Windows@@23456@U$AAGJP$AAVObject@Platform@@P$AAVNavigationFailedEventArgs@3456@@Z
6,j_?max_size@?$allocator@UVertex@VSD3DStarter@@@std@@QBEIXZ
7,j_??$_Debug_range2@V?$_Vector_const_iterator@V?$_Vector_val@U?$_Simple_types@H@std@@@std@@@std@@@std@@YAXV?$_Vector_const_iterator@V?$_Vector_val@U?$_Simple_types@H@std@@@std@@@0@0PB_WIUrandom_access_iterator_tag@0@@Z
8,j_??_E?$ComPtr@UIUnknown@@@WRL@Microsoft@@QAEPAXI@Z
9,j_?erase@?$_Tree@V?$_Tmap_traits@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$ComPtr@UID3D11ShaderResourceView@@@WRL@Microsoft@@U?$less@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$ComPtr@UID3D11ShaderResourceView@@@WRL@Microsoft@@@std@@@2@$0A@@std@@@std@@QAE?AV?$_Tree_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$al
10,j_?get@?QIUnhandledExceptionEventArgs@Xaml@UI@Windows@@Handled@UnhandledExceptionEventArgs@234@U$AAA_NXZ
11,j_??3__abi_CaptureBase@Details@Platform@@SAXPAX0@Z
12,j_?get@Exception@IUnhandledExceptionEventArgs@Xaml@UI@Windows@@U$AAA?AVHResult@Foundation@5@XZ
13,j_??0?$_Vector_const_iterator@V?$_Vector_val@U?$_Simple_types@H@std@@@std@@@std@@QAE@PAHPBU_Container_base12@1@@Z
14,j_??$_Debug_range@PAU_Loop_vals_t@std@@@std@@YAXPAU_Loop_vals_t@0@0PB_WI@Z
15,j_?__abi_GetTrustLevel@?QObject@Platform@@?$IteratorForVectorView@P$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows@@@Details@Collections@2@U$AAGJPAW4__abi_TrustLevel@@@Z
16,j_??1?$_String_const_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@std@@QAE@XZ
17,j_?reset@?$shared_ptr@U?$_Task_impl@E@details@Concurrency@@@std@@QAEXXZ
18,j_?_Target_type@?$_Func_impl@U?$_Callable_obj@V_lambda_e88318fea3216130f288948e95ab16dc_@@$0A@@std@@V?$allocator@V?$_Func_class@XU_Nil@std@@U12@U12@U12@U12@U12@U12@@std@@@2@XU_Nil@2@U42@U42@U42@U42@U42@U42@@std@@UBEABVtype_info@@XZ
19,j_?GetWeakReference@?QIWeakReferenceSource@Details@Platform@@XamlSystemBaseType@InfoProvider@XamlTypeInfo@@U$AAAP$AAUIWeakReference@23@XZ
20,j_?__abi_GetIids@ManipulationCompletedEventHandler@Input@Xaml@UI@Windows@@W7$AAGJPAKPAPAVGuid@Platform@@@Z
21,j_??$_Debug_pointer@U_Grp_t@?$_Tgt_state_t@PB_W@std@@@std@@YAXPAU_Grp_t@?$_Tgt_state_t@PB_W@0@PB_WI@Z
22,j_?_Lmost@?$_Tree@V?$_Tmap_traits@P$AAVString@Platform@@VWeakReference@2@U?$less@P$AAVString@Platform@@@std@@V?$allocator@U?$pair@Q$AAVString@Platform@@VWeakReference@2@@std@@@5@$0A@@std@@@std@@IBEAAPAU?$_Tree_node@U?$pair@Q$AAVString@Platform@@VWeakReference@2@@std@@PAX@2@XZ
23,j_??$_Umove@PAUXMFLOAT4X4@DirectX@@@?$vector@UXMFLOAT4X4@DirectX@@V?$allocator@UXMFLOAT4X4@DirectX@@@std@@@std@@IAEPAUXMFLOAT4X4@DirectX@@PAU23@00@Z
24,j_?__abi_GetIids@?QObject@Platform@@?$IteratorForVectorView@P$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows@@@Details@Collections@2@W3$AAGJPAKPAPAVGuid@2@@Z
25,j_?add@?QIUIElement@Xaml@UI@Windows@@PointerCaptureLost@UIElement@234@U$AAA?AVEventRegistrationToken@Foundation@4@P$AAVPointerEventHandler@Input@234@@Z
26,j_?get@RelativeTransformProperty@IBrushStatics@Media@Xaml@UI@Windows@@U$AAAP$AAVDependencyProperty@456@XZ
27,j_?get@?QIPage@Controls@Xaml@UI@Windows@@Frame@Page@2345@U$AAAP$AAV62345@XZ
28,j_??$_Val_type@PAV?$sub_match@PB_W@std@@@std@@YAPAV?$sub_match@PB_W@0@PAV10@@Z
29,j_??$forward@M@std@@YA$$QAMAAM@Z
30,j_?EventSourceGetTargetArray@Details@Platform@@YGPAXPAXPAUEventLock@12@@Z_0
31,j_?get@LawnGreen@IColorsStatics@UI@Windows@@U$AAA?AVColor@34@XZ
32,j_?get@RoamingStorageQuota@IApplicationData@Storage@Windows@@U$AAA_KXZ
33,j_??$insert@V?$_String_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@std@@@?$vector@_WV?$allocator@_W@std@@@std@@QAE?AV?$_Vector_iterator@V?$_Vector_val@U?$_Simple_types@_W@std@@@std@@@1@V?$_Vector_const_iterator@V?$_Vector_val@U?$_Simple_types@_W@std@@@std@@@1@V?$_String_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@1@1@Z
34,j_??9?$_Tree_const_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$ComPtr@UID3D11ShaderResourceView@@@WRL@Microsoft@@@std@@@std@@@std@@@std@@QBE_NABV01@@Z
35,j_?__autoclassinit@?$vector@UTriangle@Mesh@VSD3DStarter@@V?$allocator@UTriangle@Mesh@VSD3DStarter@@@std@@@std@@QAEXI@Z
36,j_?__autoclassinit@?$vector@UBoneInfo@Mesh@VSD3DStarter@@V?$allocator@UBoneInfo@Mesh@VSD3DStarter@@@std@@@std@@QAEXI@Z
37,j_??1?$_Tree_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@UAnimClip@Mesh@VSD3DStarter@@@std@@@std@@@std@@@std@@QAE@XZ
38,j_?get@Data@?$WriteOnlyArray@P$AAVString@Platform@@$00@Platform@@Q$ABAPAP$AAVString@3@XZ
39,j_??MString@Platform@@SA_NP$AAV01@0@Z
40,j_??0?$_Tree_const_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@UAnimClip@Mesh@VSD3DStarter@@@std@@@std@@@std@@@std@@QAE@PAU?$_Tree_node@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@UAnimClip@Mesh@VSD3DStarter@@@std@@PAX@1@PBV?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@UAnimClip@Mesh@VSD3DStarter@@@std@@@std@@@1@@Z
41,j_?GetFolderFromPathAsync@IStorageFolderStatics@Storage@Windows@@U$AAAP$AAU?$IAsyncOperation@P$AAVStorageFolder@Storage@Windows@@@Foundation@3@P$AAVString@Platform@@@Z
42,j_??$emplace@AAP$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows@@@?$vector@V?$Agile@P$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows@@$00@Platform@@V?$allocator@V?$Agile@P$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows@@$00@Platform@@@std@@@std@@QAE?AV?$_Vector_iterator@V?$_Vector_val@U?$_Simple_types@V?$Agile@P$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows@@$00@Platform@@@std@@@std@@@1@V?$_Vector_const_iterator@V?$_Vector_val@U?$_Simple_types@V?$Agile@P$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows
43,j_?_CallInContext@_ContextCallback@details@Concurrency@@QBEXV?$function@$$A6AXXZ@std@@@Z
44,j_?__autoclassinit@?$_Tgt_state_t@PB_W@std@@QAEXI@Z
45,j_?__abi_AddRef@?$TypedEventHandler@P$AAVCoreWindow@Core@UI@Windows@@P$AAVKeyEventArgs@234@@Foundation@Windows@@U$AAGKXZ
46,j_?main@@YAHP$01$AAV?$Array@P$AAVString@Platform@@$00@Platform@@@Z
47,j_?__abi_GetIids@?QObject@Platform@@?$Array@P$AAUIXamlMetadataProvider@Markup@Xaml@UI@Windows@@$00@2@U$AAGJPAKPAPAVGuid@2@@Z
48,j_?assign@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@PBD@Z
49,j_?_New_node@?$_Builder@PB_W_WV?$regex_traits@_W@std@@@std@@AAEPAV_Node_base@2@W4_Node_type@2@@Z
50,j_??$_Debug_range@V?$_Vector_const_iterator@V?$_Vector_val@U?$_Simple_types@V?$sub_match@PB_W@std@@@std@@@std@@@std@@@std@@YAXV?$_Vector_const_iterator@V?$_Vector_val@U?$_Simple_types@V?$sub_match@PB_W@std@@@std@@@std@@@0@0PB_WI@Z
51,j_?UpdateAnimation@SkinnedMeshRenderer@@QAEXMAAV?$vector@PAVMesh@VSD3DStarter@@V?$allocator@PAVMesh@VSD3DStarter@@@std@@@std@@@Z
52,j_??1?$map@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@P$AAVObject@Platform@@U?$less@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@P$AAVObject@Platform@@@std@@@2@@std@@QAE@XZ
