0,j_?EnumerateUsingD3D9@@YAXPAUIDirect3D9@@@Z
1,j_?EnumerateUsingDXGI@@YAXPAUIDXGIFactory@@@Z
2,j_?GetVideoMemoryViaDirectDraw@@YAJPAUHMONITOR__@@PAK@Z
3,j_?GetHMonitorFromD3D9Device@@YAJPAUIDirect3DDevice9@@PAUHMONITOR__@@@Z
4,j_?GetVideoMemoryViaDxDiag@@YAJPAUHMONITOR__@@PAK@Z
5,j_?GetVideoMemoryViaWMI@@YAJPAUHMONITOR__@@PAK@Z
6,j_?GetDeviceIDFromHMonitor@@YAJPAUHMONITOR__@@PA_WH@Z
7,j_?wcsstr@@YAPA_WPA_WPB_W@Z
8,j_?DDEnumCallbackEx@@YGHPAU_GUID@@PAD1PAXPAUHMONITOR__@@@Z
9,j_?GetVideoMemoryViaD3D9@@YAJPAUHMONITOR__@@PAI@Z
10,j__main
11,?EnumerateUsingD3D9@@YAXPAUIDirect3D9@@@Z
12,?EnumerateUsingDXGI@@YAXPAUIDXGIFactory@@@Z
13,_main
14,?GetHMonitorFromD3D9Device@@YAJPAUIDirect3DDevice9@@PAUHMONITOR__@@@Z
15,?GetVideoMemoryViaD3D9@@YAJPAUHMONITOR__@@PAI@Z
16,?DDEnumCallbackEx@@YGHPAU_GUID@@PAD1PAXPAUHMONITOR__@@@Z
17,?GetDeviceIDFromHMonitor@@YAJPAUHMONITOR__@@PA_WH@Z
18,?GetVideoMemoryViaDirectDraw@@YAJPAUHMONITOR__@@PAK@Z
19,?GetVideoMemoryViaDxDiag@@YAJPAUHMONITOR__@@PAK@Z
20,?wcsstr@@YAPA_WPA_WPB_W@Z
21,?GetVideoMemoryViaWMI@@YAJPAUHMONITOR__@@PAK@Z
22,_Direct3DCreate9@4
23,_FreeLibrary@4
24,_GetProcAddress@8
25,_LoadLibraryW@4
26,_MultiByteToWideChar@24
27,_GetMonitorInfoW@8
28,_GetDesktopWindow@0
29,_EnumDisplayDevicesA@16
30,_CoUninitialize@0
31,_CoCreateInstance@20
32,_CoInitialize@4
33,_VariantInit@4
34,_VariantClear@4
35,_SysAllocString@4
36,_SysFreeString@4
37,_wprintf
38,__wassert
39,@_RTC_AllocaHelper@12
40,@_RTC_CheckStackVars2@12
41,@_RTC_CheckStackVars@8
42,__RTC_CheckEsp
43,@__security_check_cookie@4
44,__RTC_InitBase
45,__RTC_Shutdown
46,_memset
47,_strcpy_s
48,__stricmp
49,_wcscpy_s
50,_wcsstr
51,__wtoi
52,pre_c_init
53,pre_cpp_init
54,_NtCurrentTeb
55,__tmainCRTStartup
56,check_managed_app
57,_mainCRTStartup
58,DebuggerProbe
59,DebuggerRuntime
60,?_RTC_AllocaFailure@@YAXPAXPAU_RTC_ALLOCA_NODE@@H@Z
61,?_RTC_Failure@@YAXPAXH@Z
62,?_RTC_StackFailure@@YAXPAXPBD@Z
63,_getMemBlockDataString
64,failwithmessage
65,__RTC_UninitUse
66,___raise_securityfailure
67,___report_gsfailure
68,___report_rangecheckfailure
69,___report_securityfailure
70,___report_securityfailureEx
71,?_RTC_GetErrorFunc@@YAP6AHHPBDH00ZZPBX@Z
72,?_RTC_GetErrorFuncW@@YAP6AHHPB_WH00ZZPBX@Z
73,__RTC_GetErrDesc
74,__RTC_NumErrors
75,__RTC_SetErrorFunc
76,__RTC_SetErrorFuncW
77,__RTC_SetErrorType
78,__CRT_RTC_INITW
79,?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z
80,___CxxSetUnhandledExceptionFilter
81,__XcptFilter
82,__amsg_exit
83,__setargv
84,___getmainargs
85,___set_app_type
86,__CrtDbgReportW
87,__CrtSetCheckCount
88,__FindPESection
89,__IsNonwritableInCurrentImage
90,__ValidateImageBase
91,_exit_0
92,__exit
93,__cexit
94,___security_init_cookie
95,__matherr
96,___atonexitinit
97,__onexit
98,_atexit
99,__RTC_Initialize
100,__RTC_Terminate
101,__configthreadlocale
102,__invoke_watson_if_error
103,__setdefaultprecision
104,___setusermatherr
105,__initterm_e
106,__initterm
107,__except_handler4
108,GetPdbDll
109,GetPdbDllFromInstallPath
110,GetPdbDllPathFromFilePath
111,?_RTC_GetSrcLine@@YAHPAEPA_WKPAH1K@Z
112,__crt_debugger_hook
113,___crtUnhandledException
114,___crtTerminateProcess
115,?terminate@@YAXXZ_0
116,___crtSetUnhandledExceptionFilter
117,__lock
118,__unlock
119,__calloc_dbg
120,___dllonexit
121,__invoke_watson
122,__controlfp_s
123,__except_handler4_common
124,__wmakepath_s
125,__wsplitpath_s
126,_EncodePointer@4
127,_IsDebuggerPresent@0
128,_RaiseException@16
129,_GetLastError@0
130,_LoadLibraryExW@12
131,_lstrlenA@4
132,_WideCharToMultiByte@32
133,_IsProcessorFeaturePresent@4
134,_QueryPerformanceCounter@4
135,_GetCurrentThreadId@0
136,_GetSystemTimeAsFileTime@4
137,_GetTickCount64@0
138,_DecodePointer@4
139,_HeapAlloc@12
140,_HeapFree@12
141,_GetProcessHeap@0
142,_VirtualQuery@12
143,_GetModuleFileNameW@12
144,_GetModuleHandleW@4
