11 12 6.085
12 13 6.789
13 14 1.000
14 15 1.000
15 16 6.000
16 17 2.176
17 18 7.429
18 19 5.000
19 20 1.833
20 21 1.312
21 22 1.159
11 13 4.934
12 14 1.000
13 15 1.909
14 16 1.000
15 17 2.176
16 18 2.333
17 19 5.324
18 20 2.333
19 21 4.690
20 22 4.333
18 19 5.000
18 21 1.800
18 15 1.444
19 18 5.000
19 21 2.845
19 15 1.208
21 18 1.800
21 19 2.845
15 18 1.444
15 19 1.208
11 12 6.085
12 11 6.085
17 20 1.392
20 17 1.392
17 20 1.392
20 17 1.392
13 11 2.967
13 12 6.789
11 18 1.370
11 19 1.456
11 21 1.544
19 17 3.162
21 17 1.714
19 20 1.833
21 20 1.312
11 15 1.116
13 22 1.053
15 22 1.476
