0,_GLOBAL__sub_I__ZN8HtmlFont11DefaultFontE,47,0,1,14,1
1,main,3716,0,32,808,57
2,_start,34,0,0,14,1
3,__x86.get_pc_thunk.bx,4,0,0,2,1
4,deregister_tm_clones,42,0,0,15,2
5,register_tm_clones,55,0,0,20,2
6,__do_global_dtors_aux,30,0,1,9,2
7,frame_dummy,45,0,1,14,2
8,_ZN13HtmlOutputDev15updateCharSpaceEP8GfxState,21,0,0,6,1
9,_ZL8basenameP7GString,137,0,2,49,4
10,_ZN13HtmlOutputDev13drawImageMaskEP8GfxStateP6ObjectP6Streamiiii,483,0,7,135,7
11,_ZN13HtmlOutputDev9drawImageEP8GfxStateP6ObjectP6StreamiiP16GfxImageColorMapPii,525,0,7,150,6
12,_ZN10HtmlStringC2EP8GfxStateddP12HtmlFontAccu,504,0,5,122,5
13,_ZN10HtmlStringD2Ev,83,0,2,27,3
14,_ZN10HtmlString7addCharEP8GfxStateddddj,218,0,2,68,5
15,_ZN10HtmlString9endStringEv,75,0,0,32,3
16,_ZN8HtmlPageC2EiPc,175,0,3,40,1
17,_ZN8HtmlPage10updateFontEP8GfxState,184,0,1,65,10
18,_ZN13HtmlOutputDev10updateFontEP8GfxState,16,0,1,4,1
19,_ZN8HtmlPage11beginStringEP8GfxStateP7GString,68,0,1,22,1
20,_ZN13HtmlOutputDev11beginStringEP8GfxStateP7GString,16,0,1,4,1
21,_ZN8HtmlPage4convEv,228,0,4,71,6
22,_ZN8HtmlPage9endStringEv,372,0,2,139,17
23,_ZN8HtmlPage7addCharEP8GfxStateddddddPji,483,0,3,139,6
24,_ZN13HtmlOutputDev8drawCharEP8GfxStateddddddjiPji,135,0,1,42,2
25,_ZN13HtmlOutputDev9endStringEP8GfxState,16,0,1,4,1
26,_ZN8HtmlPage8coalesceEv,2376,0,14,700,51
27,_ZN8HtmlPage9dumpAsXMLEP8_IO_FILEi,624,0,4,156,7
28,_ZN8HtmlPage5clearEv,257,0,5,72,7
29,_ZN8HtmlPageD2Ev,126,0,4,41,4
30,_ZN13HtmlOutputDev9startPageEiP8GfxState,261,0,3,72,4
31,_ZN8HtmlPage10setDocNameEPc,48,0,1,16,1
32,_ZN8HtmlPage15updateCharSpaceEP8GfxState,18,0,0,5,1
33,_ZN11HtmlMetaVarC2EPcS0_,80,0,1,24,1
34,_ZN11HtmlMetaVarD2Ev,70,0,1,25,2
35,_ZN13HtmlOutputDevD2Ev,349,0,5,94,11
36,_ZN13HtmlOutputDevD0Ev,29,0,1,9,1
37,_ZN11HtmlMetaVar8toStringEv,108,0,3,29,1
38,_ZN13HtmlOutputDev17mapEncodingToHtmlEP7GString,34,0,0,13,1
39,_ZN8HtmlPage11dumpComplexEP8_IO_FILEi,1259,0,12,293,14
40,_ZN8HtmlPage4dumpEP8_IO_FILEi,449,0,5,114,8
41,_ZN13HtmlOutputDev7endPageEv,148,0,4,40,2
42,_ZN13HtmlOutputDev11getLinkDestEP4LinkP7Catalog,1128,0,12,285,26
43,_ZN13HtmlOutputDev8drawLinkEP4LinkP7Catalog,551,0,5,157,12
44,_ZN13HtmlOutputDev12dumpMetaVarsEP8_IO_FILE,116,0,2,38,3
45,_ZN13HtmlOutputDev7doFrameEi,679,0,8,145,2
46,_ZN13HtmlOutputDevC2EPcS0_S0_S0_S0_S0_S0_iii,1747,0,14,374,17
47,_ZN13HtmlOutputDev15newOutlineLevelEP8_IO_FILEP6ObjectP7Catalogi,1137,0,13,247,14
48,_ZN13HtmlOutputDev14dumpDocOutlineEP7Catalog,389,0,4,92,10
49,_ZN9OutputDev20useTilingPatternFillEv,3,0,0,2,1
50,_ZN9OutputDev14useShadedFillsEv,3,0,0,2,1
51,_ZN9OutputDev4dumpEv,2,0,0,1,1
52,_ZN9OutputDev9saveStateEP8GfxState,2,0,0,1,1
53,_ZN9OutputDev12restoreStateEP8GfxState,2,0,0,1,1
54,_ZN9OutputDev9updateCTMEP8GfxStatedddddd,2,0,0,1,1
55,_ZN9OutputDev14updateLineDashEP8GfxState,2,0,0,1,1
56,_ZN9OutputDev14updateFlatnessEP8GfxState,2,0,0,1,1
57,_ZN9OutputDev14updateLineJoinEP8GfxState,2,0,0,1,1
58,_ZN9OutputDev13updateLineCapEP8GfxState,2,0,0,1,1
59,_ZN9OutputDev16updateMiterLimitEP8GfxState,2,0,0,1,1
60,_ZN9OutputDev15updateLineWidthEP8GfxState,2,0,0,1,1
61,_ZN9OutputDev20updateFillColorSpaceEP8GfxState,2,0,0,1,1
62,_ZN9OutputDev22updateStrokeColorSpaceEP8GfxState,2,0,0,1,1
63,_ZN9OutputDev15updateFillColorEP8GfxState,2,0,0,1,1
64,_ZN9OutputDev17updateStrokeColorEP8GfxState,2,0,0,1,1
65,_ZN9OutputDev15updateBlendModeEP8GfxState,2,0,0,1,1
66,_ZN9OutputDev17updateFillOpacityEP8GfxState,2,0,0,1,1
67,_ZN9OutputDev19updateStrokeOpacityEP8GfxState,2,0,0,1,1
68,_ZN9OutputDev19updateFillOverprintEP8GfxState,2,0,0,1,1
69,_ZN9OutputDev21updateStrokeOverprintEP8GfxState,2,0,0,1,1
70,_ZN9OutputDev13updateTextMatEP8GfxState,2,0,0,1,1
71,_ZN9OutputDev12updateRenderEP8GfxState,2,0,0,1,1
72,_ZN9OutputDev10updateRiseEP8GfxState,2,0,0,1,1
73,_ZN9OutputDev15updateWordSpaceEP8GfxState,2,0,0,1,1
74,_ZN9OutputDev18updateHorizScalingEP8GfxState,2,0,0,1,1
75,_ZN9OutputDev13updateTextPosEP8GfxState,2,0,0,1,1
76,_ZN9OutputDev15updateTextShiftEP8GfxStated,2,0,0,1,1
77,_ZN9OutputDev6strokeEP8GfxState,2,0,0,1,1
78,_ZN9OutputDev4fillEP8GfxState,2,0,0,1,1
79,_ZN9OutputDev6eoFillEP8GfxState,2,0,0,1,1
80,_ZN9OutputDev17tilingPatternFillEP8GfxStateP6ObjectiP4DictPdS6_iiiidd,2,0,0,1,1
81,_ZN9OutputDev18functionShadedFillEP8GfxStateP18GfxFunctionShading,2,0,0,1,1
82,_ZN9OutputDev15axialShadedFillEP8GfxStateP15GfxAxialShading,2,0,0,1,1
83,_ZN9OutputDev16radialShadedFillEP8GfxStateP16GfxRadialShading,2,0,0,1,1
84,_ZN9OutputDev4clipEP8GfxState,2,0,0,1,1
85,_ZN9OutputDev6eoClipEP8GfxState,2,0,0,1,1
86,_ZN9OutputDev13beginStringOpEP8GfxState,2,0,0,1,1
87,_ZN9OutputDev11endStringOpEP8GfxState,2,0,0,1,1
88,_ZN9OutputDev10drawStringEP8GfxStateP7GString,2,0,0,1,1
89,_ZN9OutputDev12endType3CharEP8GfxState,2,0,0,1,1
90,_ZN9OutputDev13endTextObjectEP8GfxState,2,0,0,1,1
91,_ZN9OutputDev7type3D0EP8GfxStatedd,2,0,0,1,1
92,_ZN9OutputDev7type3D1EP8GfxStatedddddd,2,0,0,1,1
93,_ZN9OutputDev9psXObjectEP6StreamS1_,2,0,0,1,1
94,_ZN13HtmlOutputDev4isOkEv,8,0,0,3,1
95,_ZN13HtmlOutputDev10upsideDownEv,6,0,0,2,1
96,_ZN13HtmlOutputDev11useDrawCharEv,6,0,0,2,1
97,_ZN13HtmlOutputDev19interpretType3CharsEv,3,0,0,2,1
98,_ZN13HtmlOutputDev11needNonTextEv,3,0,0,2,1
99,_ZN13HtmlOutputDev7DevTypeEv,6,0,0,2,1
100,_ZN10HtmlString7getLinkEv,7,0,0,3,1
101,_ZN8HtmlPage7AddLinkERK8HtmlLink,379,0,2,114,13
102,_ZN8HtmlPage7getFontEP10HtmlString,26,0,0,9,1
103,_ZN13HtmlOutputDev12getPageWidthEv,11,0,0,3,1
104,_ZN13HtmlOutputDev13getPageHeightEv,11,0,0,3,1
105,_ZN13HtmlFontColorC2E6GfxRGB,91,0,0,26,1
106,_ZNK13HtmlFontColor7convtoXEj,101,0,2,33,1
107,_ZNK13HtmlFontColor8toStringEv,197,0,4,61,4
108,_ZN8HtmlFontC2EP7GStringid6GfxRGB,513,0,5,131,9
109,_ZN8HtmlFontC2ERKS_,139,0,1,45,2
110,_ZN8HtmlFontD2Ev,45,0,1,15,1
111,_ZN8HtmlFontaSERKS_,147,0,2,52,4
112,_ZN8HtmlFont5clearEv,45,0,1,13,2
113,_ZNK8HtmlFont7isEqualERKS_,116,0,0,48,11
114,_ZNK8HtmlFont17isEqualIgnoreBoldERKS_,53,0,0,24,4
115,_ZN8HtmlFont11getFontNameEv,96,0,2,30,1
116,_ZN8HtmlFont11getFullNameEv,88,0,1,30,1
117,_ZN8HtmlFont14setDefaultFontEP7GString,73,0,2,22,2
118,_ZN8HtmlFont14getDefaultFontEv,6,0,0,2,1
119,_ZN8HtmlFont10HtmlFilterEPji,322,0,6,86,11
120,_ZN8HtmlFont6simpleEPS_Pji,21,0,1,5,1
121,_ZN12HtmlFontAccuC2Ev,52,0,0,11,1
