0,j_?Socket@@YAHHHH@Z,5,0,1,1,1
1,j_?inet_socktop@@YAPBDPBTsockaddr_u@@@Z,5,0,1,1,1
2,OPENSSL_Applink,5,0,1,1,1
3,j_?getaddrfamily@@YAHPBD@Z,5,0,1,1,1
4,j_?lua_setup@@YAXXZ,5,0,1,1,1
5,j_?ncat_broadcast@@YAHPAUfd_set@@PBUfd_list@@PBDI@Z,5,0,1,1,1
6,j_?ssl_cert_fp_str_sha1@@YAPADPBUx509_st@@PADI@Z,5,0,1,1,1
7,j_?Connect@@YAHHPBUsockaddr@@H@Z,5,0,1,1,1
8,j_?Read@@YAHHPAXI@Z,5,0,1,1,1
9,j_?fix_line_endings@@YAHPADPAHPAPAD1@Z,5,0,1,1,1
10,j_?socket_buffer_init@@YAXPAUsocket_buffer@@H@Z,5,0,1,1,1
11,j_?do_listen@@YAHHHPBTsockaddr_u@@@Z,5,0,1,1,1
12,j_?do_connect@@YAHH@Z,5,0,1,1,1
13,j_?add_fdinfo@@YAHPAUfd_list@@PAUfdinfo@@@Z,5,0,1,1,1
14,j_?http_parse_header@@YAHPAPAUhttp_header@@PBD@Z,5,0,1,1,1
15,j_?Signal@@YAP6AXH@ZHP6AXH@Z@Z,5,0,1,1,1
16,j_?http_header_free@@YAXPAUhttp_header@@@Z,5,0,1,1,1
17,j_?http_challenge_free@@YAXPAUhttp_challenge@@@Z,5,0,1,1,1
18,j_?http_read_header@@YAHPAUsocket_buffer@@PAPAD@Z,5,0,1,1,1
19,j_?http_header_remove_hop_by_hop@@YAHPAPAUhttp_header@@@Z,5,0,1,1,1
20,j_?strchr@@YAPADPADH@Z,5,0,1,1,1
21,j_?ssl_load_default_ca_certs@@YAHPAUssl_ctx_st@@@Z,5,0,1,1,1
22,j_?init_fdlist@@YAXPAUfd_list@@H@Z,5,0,1,1,1
23,j_?ssl_handshake@@YAHPAUfdinfo@@@Z,5,0,1,1,1
24,j_?sadd@@YAIII@Z,5,0,1,1,1
25,j_?http_header_get_proxy_challenge@@YAPAUhttp_challenge@@PBUhttp_header@@PAU1@@Z,5,0,1,1,1
26,j_?loguser_noprefix@@YAXPBDZZ,5,0,1,1,1
27,j_?http_header_to_string@@YAPADPBUhttp_header@@PAI@Z,5,0,1,1,1
28,j__WspiapiLegacyFreeAddrInfo@4,5,0,1,1,1
29,j_?inet_port@@YAGPBTsockaddr_u@@@Z,5,0,1,1,1
30,j_?http_credentials_init_basic@@YAXPAUhttp_credentials@@@Z,5,0,1,1,1
31,j_?http_request_free@@YAXPAUhttp_request@@@Z,5,0,1,1,1
32,j_?ncat_send@@YAHPAUfdinfo@@PBDI@Z,5,0,1,1,1
33,j_?ncat_delay_timer@@YAHH@Z,5,0,1,1,1
34,j_?windows_init@@YAXXZ,5,0,1,1,1
35,j__WspiapiGetNameInfo@28,5,0,1,1,1
36,j_?lua_run@@YAXXZ,5,0,1,1,1
37,j_?set_pseudo_sigchld_handler@@YAXP6AXXZ@Z,5,0,1,1,1
38,j_?socket_buffer_read@@YAHPAUsocket_buffer@@PADI@Z,5,0,1,1,1
39,j_?http_header_get@@YAPADPBUhttp_header@@PBD@Z,5,0,1,1,1
40,j_?setenv_portable@@YAHPBD0@Z,5,0,1,1,1
41,j_?http_header_get_first@@YAPADPBUhttp_header@@PBD@Z,5,0,1,1,1
42,j_?logtest@@YAXPBDZZ,5,0,1,1,1
43,j_?Open@@YAHPBDHH@Z,5,0,1,1,1
44,j_?setup_ssl_listen@@YAPAUssl_ctx_st@@XZ,5,0,1,1,1
45,j_?bye@@YAXPBDZZ,5,0,1,1,1
46,j_?fdinfo_recv@@YAHPAUfdinfo@@PADI@Z,5,0,1,1,1
47,j__WspiapiLoad@4,5,0,1,1,1
48,j__WspiapiParseV4Address@8,5,0,1,1,1
49,j_?http_response_parse_header@@YAHPAUhttp_response@@PBD@Z,5,0,1,1,1
50,j_?Listen@@YAHHH@Z,5,0,1,1,1
51,j_?strrchr@@YAPADPADH@Z,5,0,1,1,1
52,j_?uri_parse@@YAPAUuri@@PAU1@PBD@Z,5,0,1,1,1
