14719,15807
14721,15807
14759,15807
14761,15807
24208,23912
14248,14390
14262,14390
14404,14390
21205,21193
14328,14337
24713,12880
24714,12880
25380,12880
25381,12880
25384,12880
25385,12880
25388,12880
25389,12880
25392,12880
25393,12880
25967,12880
25972,12880
25979,12880
25984,12880
25989,12880
25993,12880
25999,12880
26998,12880
27002,12880
27345,12880
27349,12880
27610,12880
27611,12880
27614,12880
27615,12880
28588,12880
28591,12880
28594,12880
28595,12880
28598,12880
28599,12880
28602,12880
28603,12880
22626,21630
22688,21630
21344,21197
23529,23528
23530,23528
23531,23528
23532,23528
21753,21752
21955,21752
22307,21752
22850,21752
22851,21752
28149,21752
28308,21752
28435,21752
28436,21752
28452,21752
28541,21752
28542,21752
28543,21752
28545,21752
28546,21752
28548,21752
28551,21752
28552,21752
28553,21752
28555,21752
28556,21752
28558,21752
13590,13589
19002,13589
19831,13589
22031,22030
22434,22030
18424,18645
21234,22259
22623,22259
23826,22259
23837,22259
21184,21172
21326,21172
21330,21172
21342,21172
16848,16836
17036,16836
25926,16836
26418,16836
26419,16836
17442,17107
14708,15834
14711,15834
14714,15834
14779,15834
14781,15834
21345,21367
21358,21367
13962,13961
19179,13961
20008,13961
22271,22562
15981,16589
16742,16589
19360,19327
17287,17441
18792,17441
19268,17441
19647,17441
24541,24677
18731,18745
19606,18745
14579,14573
22919,23001
14671,14670
15654,14670
12907,13071
16974,13071
18726,13071
19602,13071
12424,12659
12739,13225
24670,23857
15742,15741
12456,13102
12458,13102
16257,13102
16263,13102
16265,13102
16267,13102
16270,13102
16272,13102
18473,13102
18475,13102
18477,13102
19404,13102
19406,13102
19410,13102
16882,16799
16929,16799
23399,23398
23400,23398
23401,23398
23402,23398
23403,23398
23404,23398
23405,23398
23406,23398
20971,21043
22059,22291
22066,22291
22068,22291
22074,22291
22098,22291
22167,22291
20403,12713
16842,17606
16902,17606
21829,21807
28286,21807
20183,20182
12455,14202
12457,14202
16256,14202
16258,14202
16260,14202
16262,14202
16264,14202
16266,14202
16268,14202
16271,14202
18472,14202
18474,14202
18476,14202
18478,14202
19403,14202
19405,14202
19407,14202
19409,14202
20084,19341
15810,14343
17311,16938
16619,15963
13808,13807
19102,13807
19931,13807
20186,20185
19737,19736
19738,19736
19739,19736
19740,19736
19741,19736
19742,19736
19743,19736
19744,19736
19745,19736
19746,19736
19747,19736
14838,14838
15791,14838
21473,21237
22025,23200
20136,20145
20180,20145
20190,20145
17051,16861
16102,16241
12327,12528
12328,12528
12384,12528
12417,12528
12426,12528
12621,12528
16125,17012
13080,13079
13269,13079
17788,17787
17789,17787
22029,22028
22432,22028
14733,14717
14807,14717
20369,14717
12388,12631
21317,22364
13636,13635
19025,13635
19854,13635
14405,14245
17286,17508
14893,14892
14894,14892
16444,16139
20415,20387
12301,12300
18348,18490
21388,21482
21389,21482
21390,21482
22220,22836
22321,22836
20425,20448
20440,20448
12638,12737
12723,12737
23976,24232
24193,24232
24553,24232
24681,24232
17330,18260
24017,23891
14515,14839
18418,18633
14413,14311
20533,20532
20534,20532
20535,20532
20536,20532
20537,20532
20538,20532
13112,12490
22531,22530
15333,15332
12418,12427
13119,14171
12935,12805
21117,21669
21654,21669
22863,21669
21696,21702
21418,22653
12617,12673
12618,12673
12619,12673
13114,12673
16812,16806
12765,12764
14202,12764
14232,12764
22086,22059
16992,17097
13274,12580
17172,17186
17707,17706
17708,17706
17709,17706
20308,20337
20338,20337
20799,20337
22837,22810
16106,16718
21329,21275
23442,23441
23443,23441
23444,23441
20755,20247
14458,14817
12317,12431
23147,23099
14410,14355
21625,21643
14314,14315
12557,12399
23558,23557
23559,23557
18725,19279
18787,19279
19604,19279
19643,19279
23291,22910
23305,22910
20101,19720
12321,12582
21919,21620
21705,22354
21822,22354
21865,22354
22855,22354
23893,23896
23895,23896
19817,19816
21708,22861
20605,20604
20606,20604
12540,12692
12541,12692
22983,23849
18725,18790
18738,18790
12407,12422
17561,16443
12630,12601
12631,12601
12632,12601
21241,21102
19623,19588
23992,23991
23993,23991
24120,23991
20140,20187
20165,20187
20167,20187
20935,20187
19323,19374
21155,21469
23947,23935
21267,22343
15945,16733
16630,16733
16631,16733
17339,16733
17791,17790
17792,17790
20256,20427
18422,18881
19358,18881
13908,13907
19152,13907
19981,13907
24009,24500
22201,21647
16200,17522
17536,17522
13904,13903
19150,13903
19979,13903
22942,22952
18542,18652
18543,18652
19470,18652
19471,18652
18657,19271
19553,19271
23583,23582
16983,17375
17248,17247
17970,17247
21112,22626
22222,22626
19312,19371
14482,14788
20995,14788
21588,21608
14036,14035
19216,14035
20045,14035
18422,18641
12693,12410
12612,12321
21988,21812
17594,16083
15732,15731
13253,12596
22498,22497
19504,19532
15022,15021
15023,15021
15024,15021
15025,15021
15026,15021
15027,15021
15028,15021
15029,15021
21338,21225
14052,14051
19224,14051
20053,14051
22700,21269
21621,22079
21622,22079
19514,19315
20319,20318
20862,20318
13834,13833
19115,13833
19944,13833
20179,20126
17250,17249
17972,17249
13860,13859
19128,13859
19957,13859
22382,22381
22383,22381
22384,22381
22385,22381
20194,20137
14765,14764
15647,14764
15727,14764
22101,22373
20194,20144
18286,18295
17157,17156
17996,17156
21717,21688
21337,22650
18355,18497
22008,22007
22492,22007
19553,23247
19818,23247
18325,18333
12961,12863
13235,12547
17239,16035
14664,14428
15811,14428
21185,21174
21344,21174
16863,16817
17339,16330
21040,21041
19578,19571
14821,15781
14869,15781
21236,22281
21240,22281
21890,22281
22702,22281
23835,22281
21938,21971
22271,21971
17003,17193
16511,16525
22766,22765
19632,19597
21708,22877
21894,22877
21899,22877
21900,22877
22317,22877
22322,22877
22857,22877
21470,21136
17220,16453
16112,16022
16247,16248
12963,12866
18386,18443
13470,13469
23581,23580
12290,12646
22944,23050
23000,23050
23013,23050
23131,23050
23133,23050
12641,13062
21419,21421
14206,13223
14207,13223
14208,13223
18306,13223
18307,13223
18308,13223
18309,13223
18310,13223
18311,13223
18312,13223
18313,13223
18314,13223
19275,13223
19276,13223
19277,13223
19278,13223
20098,13223
20099,13223
20100,13223
20101,13223
22371,22153
20832,20346
18801,18609
17091,17090
13912,13911
19154,13911
19983,13911
14645,15862
