1 2 1.000
2 3 11.000
3 4 11.000
4 5 11.000
5 6 11.000
6 7 11.000
7 8 11.000
8 9 11.000
9 10 11.000
10 11 11.000
11 12 11.000
12 13 11.000
13 14 11.000
14 15 11.000
15 16 11.000
16 17 11.000
17 18 11.000
18 19 11.000
19 20 11.000
20 21 11.000
21 22 11.000
22 23 11.000
23 24 11.000
24 25 11.000
25 26 11.000
26 27 11.000
27 28 11.000
28 29 11.000
29 30 11.000
30 31 11.000
31 32 11.000
32 33 11.000
33 34 11.000
34 35 11.000
35 36 11.000
36 37 11.000
37 38 1.000
38 39 1.000
39 40 11.000
40 41 11.000
41 42 11.000
42 43 1.000
43 44 1.000
44 45 11.000
45 46 1.000
46 47 1.000
47 48 11.000
48 49 1.000
49 50 11.000
50 51 1.000
51 52 11.000
52 53 11.000
53 54 11.000
54 55 11.000
55 56 11.000
1 3 1.000
2 4 11.000
3 5 11.000
4 6 11.000
5 7 11.000
6 8 11.000
7 9 11.000
8 10 11.000
9 11 11.000
10 12 11.000
11 13 11.000
12 14 11.000
13 15 11.000
14 16 11.000
15 17 11.000
16 18 11.000
17 19 11.000
18 20 11.000
19 21 11.000
20 22 11.000
21 23 11.000
22 24 11.000
23 25 11.000
24 26 11.000
25 27 11.000
26 28 11.000
27 29 11.000
28 30 11.000
29 31 11.000
30 32 11.000
31 33 11.000
32 34 11.000
33 35 11.000
34 36 11.000
35 37 11.000
36 38 1.000
37 39 11.000
38 40 1.000
39 41 11.000
40 42 11.000
41 43 1.000
42 44 11.000
43 45 1.000
44 46 1.000
45 47 11.000
46 48 1.000
47 49 1.000
48 50 1.000
49 51 1.000
50 52 1.000
51 53 11.000
52 54 11.000
53 55 11.000
54 56 11.000
12 15 4.333
15 12 4.333
31 34 4.333
34 31 4.333
34 37 4.333
34 38 1.000
37 34 4.333
37 38 1.000
37 40 4.333
37 41 3.500
38 34 1.000
38 37 1.000
38 40 1.000
38 41 1.000
38 42 1.000
40 37 4.333
40 38 1.000
40 41 11.000
40 42 6.000
40 43 1.000
41 37 3.500
41 38 1.000
41 40 11.000
41 42 11.000
41 43 1.000
41 45 3.500
42 38 1.000
42 40 6.000
42 41 11.000
42 43 1.000
42 45 4.333
42 46 1.000
43 40 1.000
43 41 1.000
43 42 1.000
43 45 1.000
43 46 3.222
43 47 1.000
45 41 3.500
45 42 4.333
45 43 1.000
45 46 1.000
45 47 6.000
45 49 1.000
46 42 1.000
46 43 3.222
46 45 1.000
46 47 1.000
46 49 2.333
46 50 2.000
47 43 1.000
47 45 6.000
47 46 1.000
47 49 1.000
47 50 1.000
47 51 3.500
49 45 1.000
49 46 2.333
49 47 1.000
49 50 11.000
49 51 1.000
49 53 1.000
50 46 2.000
50 47 1.000
50 49 11.000
50 51 1.000
50 53 1.000
50 54 1.000
51 47 3.500
51 49 1.000
51 50 1.000
51 53 6.000
51 54 4.333
53 49 1.000
53 50 1.000
53 51 6.000
53 54 11.000
54 50 1.000
54 51 4.333
54 53 11.000
9 10 11.000
9 13 3.500
10 9 11.000
10 13 4.333
10 14 3.500
13 9 3.500
13 10 4.333
13 14 11.000
14 10 3.500
14 13 11.000
9 10 11.000
9 13 3.500
10 9 11.000
10 13 4.333
10 14 3.500
13 9 3.500
13 10 4.333
13 14 11.000
13 15 6.000
14 10 3.500
14 13 11.000
14 15 11.000
15 13 6.000
15 14 11.000
21 22 11.000
22 21 11.000
17 20 4.333
20 17 4.333
17 20 4.333
17 21 3.500
20 17 4.333
20 21 11.000
20 22 6.000
20 23 4.333
20 24 3.500
21 17 3.500
21 20 11.000
21 22 11.000
21 23 6.000
21 24 4.333
21 25 3.500
22 20 6.000
22 21 11.000
22 23 11.000
22 24 6.000
22 25 4.333
22 26 3.500
23 20 4.333
23 21 6.000
23 22 11.000
23 24 11.000
23 25 6.000
23 26 4.333
24 20 3.500
24 21 4.333
24 22 6.000
24 23 11.000
24 25 11.000
24 26 6.000
25 21 3.500
25 22 4.333
25 23 6.000
25 24 11.000
25 26 11.000
26 22 3.500
26 23 4.333
26 24 6.000
26 25 11.000
17 21 3.500
21 17 3.500
21 22 11.000
21 23 6.000
22 21 11.000
22 23 11.000
23 21 6.000
23 22 11.000
28 29 11.000
29 28 11.000
31 34 4.333
34 31 4.333
31 34 4.333
31 35 3.500
34 31 4.333
34 35 11.000
34 36 6.000
35 31 3.500
35 34 11.000
35 36 11.000
36 34 6.000
36 35 11.000
42 43 1.000
43 42 1.000
42 43 1.000
43 42 1.000
18 19 11.000
18 21 4.333
19 18 11.000
19 21 6.000
21 18 4.333
21 19 6.000
30 31 11.000
31 30 11.000
38 39 1.000
38 42 1.000
39 38 1.000
39 42 4.333
42 38 1.000
42 39 4.333
42 46 1.000
46 42 1.000
46 47 1.000
46 48 1.000
47 46 1.000
47 48 11.000
48 46 1.000
48 47 11.000
48 52 3.500
52 48 3.500
18 19 11.000
18 21 4.333
19 18 11.000
19 21 6.000
21 18 4.333
21 19 6.000
27 31 3.500
31 27 3.500
38 39 1.000
38 42 1.000
39 38 1.000
39 42 4.333
42 38 1.000
42 39 4.333
42 46 1.000
46 42 1.000
46 47 1.000
46 48 1.000
47 46 1.000
47 48 11.000
48 46 1.000
48 47 11.000
48 52 3.500
52 48 3.500
0 2 6.000
0 4 3.500
2 0 6.000
2 4 6.000
4 0 3.500
4 2 6.000
4 8 3.500
8 4 3.500
55 0 1.182
55 2 1.189
55 4 1.196
7 5 6.000
8 6 6.000
55 8 1.213
11 9 6.000
12 9 4.333
11 10 11.000
12 10 6.000
1 12 1.000
11 13 6.000
12 13 11.000
9 14 3.000
10 14 3.500
11 14 4.333
12 14 6.000
1 15 1.000
12 15 4.333
17 16 11.000
18 16 6.000
19 16 4.333
26 17 2.111
27 17 2.000
29 17 1.833
30 17 1.769
49 18 1.000
50 18 1.000
49 19 1.000
50 19 1.000
26 20 2.667
27 20 2.429
22 21 11.000
23 21 6.000
27 21 2.667
30 21 2.111
49 21 1.000
50 21 1.000
23 22 11.000
27 22 3.000
30 22 2.250
27 23 3.500
30 23 2.429
27 24 4.333
27 25 6.000
27 26 11.000
50 27 1.000
30 28 6.000
30 29 11.000
49 30 1.000
1 31 1.000
36 31 3.000
37 31 2.667
41 31 2.000
48 31 1.588
49 31 1.000
50 31 1.000
16 32 1.625
34 32 6.000
21 33 1.833
35 33 6.000
1 34 1.000
36 34 6.000
37 34 4.333
37 35 6.000
37 36 11.000
1 37 1.000
1 38 1.180
49 38 1.364
50 38 1.333
49 39 1.000
50 39 1.000
1 40 1.000
1 41 1.000
1 42 1.000
43 42 1.000
44 42 6.000
45 42 4.333
46 42 1.000
49 42 1.000
50 42 1.000
1 43 1.095
44 43 1.000
46 43 3.222
1 45 1.000
1 46 1.148
49 46 2.333
50 46 2.000
1 47 1.000
17 47 1.333
49 47 1.000
50 47 1.000
21 48 1.370
49 48 1.000
50 48 1.000
1 49 1.046
1 50 1.045
1 51 1.000
49 52 1.000
50 52 1.000
1 53 1.000
1 54 1.000
