File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\re2c-0.14.3\utf8_range.cc,"UTF8splitByRuneLength(RangeSuffix * & root, utf8::rune l, utf8::rune h)",9,9,7,1,0,0,0,0,
F:\benchmark\re2c-0.14.3\utf8_regexp.cc,UTF8Symbol(utf8::rune r),7,7,6,2,0,0,0,0,
F:\benchmark\re2c-0.14.3\utf8_regexp.cc,UTF8Range(const Range * r),5,5,4,2,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,strdup(const char* s),9,8,6,3,1,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,context_check(CondList *clist),6,6,4,1,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,context_none(CondList *clist),4,4,4,0,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,"context_rule(CondList *clist, RegExp *expr, RegExp *look, Str *newcond, Token *code)",28,24,16,3,3,2,1,15,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,"setup_rule(CondList *clist, Token *code)",17,17,11,3,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,"default_rule(CondList *clist, Token *code)",16,16,10,3,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,"yytnamerr(char *yyres, const char *yystr)",35,29,15,11,5,0,1,3,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,"yysyntax_error(char *yyresult, int yystate, int yychar)",97,80,59,12,9,0,8,65,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,"parse(Scanner& i, std::ostream& o, std::ostream* h)",222,199,121,32,15,0,8,49,
F:\benchmark\re2c-0.14.3\bootstrap\parser.cc,parse_cleanup(),7,7,7,0,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\scanner.cc,YYFILL(n),1,1,1,0,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\scanner.cc,RETURN(i),1,1,1,0,0,0,0,0,
F:\benchmark\re2c-0.14.3\bootstrap\scanner.cc,Scanner::echo(),914,905,637,239,8,1,1,10,
F:\benchmark\re2c-0.14.3\bootstrap\scanner.cc,Scanner::set_sourceline(char *& cursor),121,119,61,16,2,0,0,0,
