3369,3378
5699,3378
4763,4881
4151,4152
2813,2822
5000,4126
3743,3707
2854,3077
2676,2670
5220,5231
5221,5231
5222,5231
4636,4678
4702,4678
3481,3517
2768,2734
2799,2734
2853,2734
3409,2734
3416,2734
3422,2734
5087,2734
5094,2734
3486,3559
3500,3559
2783,2903
2858,2903
5110,5024
5116,5024
2832,3026
5291,5293
3820,2800
5263,2800
4178,4180
2761,2764
2762,2764
5344,2764
5079,5089
5086,5089
3922,3953
3713,3698
5078,5042
5087,5042
5094,5042
2849,3010
3232,3455
3441,3455
3483,3455
3497,3455
3596,3455
3603,3455
3326,3335
3801,3754
2753,2870
2846,2870
2854,2870
3601,3265
3572,3612
3942,3612
5105,3612
3365,3447
5001,4813
2756,2931
2757,2931
5309,5308
3776,3767
5792,3767
4799,4851
4284,4219
5181,5142
4084,4757
4737,4757
4801,4757
4822,4757
4990,4757
5000,4757
4394,4729
2758,2880
2828,2880
3415,3414
3776,3786
4648,4674
4137,4905
4606,4360
5005,4360
5006,4360
5997,4360
5998,4360
5104,5099
2753,2765
2782,2765
4997,4809
3884,3870
3902,3870
3920,3870
3932,3870
3933,3870
3948,3870
3951,3870
3954,3870
3972,3870
5197,3870
3381,3496
4250,4239
4876,4239
4947,4239
3657,3663
4300,4286
3338,3345
3352,3345
2751,2940
2820,2940
3243,3201
3245,3238
5217,5218
3298,3300
4015,4403
4527,4403
4606,4403
4636,4403
5085,5044
5094,5044
4302,3834
4648,3834
4654,3834
2722,2721
4478,4687
4479,4687
4487,4687
4489,4687
5106,4687
4450,4442
6169,3854
2758,3037
2759,3037
3415,3318
3883,3318
3884,3318
4166,4200
4167,4200
2854,2816
4606,3982
3698,3715
3713,3715
3742,3715
3743,3715
5323,5072
2795,2928
4575,4555
2764,3058
2848,3058
2854,3058
2751,3004
5254,5255
4225,4718
4269,4279
4291,4279
4331,4749
4392,4727
4814,4835
4816,4805
4089,4827
5200,5202
5203,5202
4587,4631
4646,4631
4649,4631
4703,4631
4704,4631
4707,4631
4709,4631
4710,4631
3928,3957
5196,3957
2789,2919
2861,2919
4669,4997
5003,4815
5035,5117
4998,4810
4752,4264
3288,3314
3289,3314
4894,4947
4669,4311
4769,4992
4814,4992
2768,2740
2799,2740
2853,2740
3400,2740
3422,2740
5087,2740
5094,2740
4106,4097
2824,3112
4483,4409
3407,3391
4135,4134
3922,3878
4637,4902
3456,3339
2809,3110
4479,4663
5087,4663
5094,4663
5105,4663
5266,5270
5269,5270
5272,5270
2764,2966
2860,2966
4807,4838
