0,j_?Get@?$ComPtr@UIPortableDeviceKeyCollection@@@WRL@Microsoft@@QBEPAUIPortableDeviceKeyCollection@@XZ
1,j_??C?$ComPtr@UIPortableDeviceDataStream@@@WRL@Microsoft@@QBEPAV?$RemoveIUnknownBase@UIPortableDeviceDataStream@@@Details@12@XZ
2,j_?UpdateContentOnDevice@@YAXPAUIPortableDevice@@ABU_GUID@@PB_W2@Z
3,j_??1?$ComPtr@UIPortableDevicePropVariantCollection@@@WRL@Microsoft@@QAE@XZ
4,j_??$IID_PPV_ARGS_Helper@V?$ComPtr@UIPortableDeviceValuesCollection@@@WRL@Microsoft@@@@YAPAPAXV?$ComPtrRef@V?$ComPtr@UIPortableDeviceValuesCollection@@@WRL@Microsoft@@@Details@WRL@Microsoft@@@Z
5,j_??B?$ComPtrRef@V?$ComPtr@UIPortableDeviceContent2@@@WRL@Microsoft@@@Details@WRL@Microsoft@@QBEPAPAXXZ
6,j__PropVariantInit
7,j_??I?$ComPtr@UIPortableDeviceCapabilities@@@WRL@Microsoft@@QAE?AV?$ComPtrRef@V?$ComPtr@UIPortableDeviceCapabilities@@@WRL@Microsoft@@@Details@12@XZ
8,j_?GetRequiredPropertiesForFolder@@YAJPB_W0PAPAUIPortableDeviceValues@@@Z
9,j_??$?0VCGetBulkValuesCallback@@@?$ComPtr@VCGetBulkValuesCallback@@@WRL@Microsoft@@QAE@PAVCGetBulkValuesCallback@@@Z
10,j_?ReadContentProperties@@YAXPAUIPortableDevice@@@Z
11,j_?ReadContentPropertiesBulk@@YAXPAUIPortableDevice@@@Z
12,j_??$IID_PPV_ARGS_Helper@UIPortableDevice@@@@YAPAPAXPAPAUIPortableDevice@@@Z
13,j_?ReleaseAndGetAddressOf@?$ComPtr@UIPortableDeviceValues@@@WRL@Microsoft@@QAEPAPAUIPortableDeviceValues@@XZ
14,j_?ListFunctionalObjects@@YAXPAUIPortableDevice@@@Z
15,j__wmain
16,j_?Get@?$ComPtr@UIPortableDeviceProperties@@@WRL@Microsoft@@QBEPAUIPortableDeviceProperties@@XZ
17,j_?OnStart@CSetBulkValuesCallback@@UAGJABU_GUID@@@Z
18,j_??B?$ComPtrRef@V?$ComPtr@UIPortableDeviceContent@@@WRL@Microsoft@@@Details@WRL@Microsoft@@QAEPAPAUIPortableDeviceContent@@XZ
19,j_?InternalAddRef@?$ComPtr@VCSetBulkValuesCallback@@@WRL@Microsoft@@IBEXXZ
20,j_??I?$ComPtr@UIPortableDeviceValuesCollection@@@WRL@Microsoft@@QAE?AV?$ComPtrRef@V?$ComPtr@UIPortableDeviceValuesCollection@@@WRL@Microsoft@@@Details@12@XZ
21,j_??B?$ComPtrRef@V?$ComPtr@UIPortableDeviceValues@@@WRL@Microsoft@@@Details@WRL@Microsoft@@QBEPAPAXXZ
22,j_?DisplayEvent@@YAXABU_GUID@@@Z
23,j_??0CPortableDeviceEventsCallback@@QAE@XZ
24,j_??1?$ComPtr@UIStream@@@WRL@Microsoft@@QAE@XZ
25,j_?OnEvent@CPortableDeviceEventsCallback@@UAGJPAUIPortableDeviceValues@@@Z
26,j_??$IID_PPV_ARGS_Helper@V?$ComPtr@UIPortableDeviceKeyCollection@@@WRL@Microsoft@@@@YAPAPAXV?$ComPtrRef@V?$ComPtr@UIPortableDeviceKeyCollection@@@WRL@Microsoft@@@Details@WRL@Microsoft@@@Z
27,j_?InternalRelease@?$ComPtr@VCGetBulkValuesCallback@@@WRL@Microsoft@@IAEKXZ
28,j_?ReleaseAndGetAddressOf@?$ComPtr@UIPortableDeviceProperties@@@WRL@Microsoft@@QAEPAPAUIPortableDeviceProperties@@XZ
29,j_?Get@?$ComPtr@VCSetBulkValuesCallback@@@WRL@Microsoft@@QBEPAVCSetBulkValuesCallback@@XZ
30,j_??0?$ComPtr@UIPortableDevicePropertiesBulk@@@WRL@Microsoft@@QAE@XZ
31,j_?DisplayGuidProperty@@YAXPAUIPortableDeviceValues@@ABU_tagpropertykey@@PB_W@Z
32,j_?InternalRelease@?$ComPtr@UIPortableDevicePropertiesBulk@@@WRL@Microsoft@@IAEKXZ
33,j_??_GCGetBulkValuesCallback@@QAEPAXI@Z
34,j_??0?$ComPtr@UIPortableDeviceContent@@@WRL@Microsoft@@QAE@XZ
35,j_?InternalRelease@?$ComPtr@UIEnumPortableDeviceObjectIDs@@@WRL@Microsoft@@IAEKXZ
36,j_??0?$ComPtrRef@V?$ComPtr@UIPortableDeviceContent2@@@WRL@Microsoft@@@Details@WRL@Microsoft@@QAE@PAV?$ComPtr@UIPortableDeviceContent2@@@23@@Z
37,j_?DisplayFunctionalObjectIDs@@YAXPAUIPortableDevicePropVariantCollection@@@Z
38,j_?InternalRelease@?$ComPtr@UIPortableDeviceValuesCollection@@@WRL@Microsoft@@IAEKXZ
39,j_??1CSetBulkValuesCallback@@QAE@XZ
40,j_?StreamCopy@@YAJPAUIStream@@0KPAK@Z
41,j_?InternalRelease@?$ComPtr@UIPortableDeviceValues@@@WRL@Microsoft@@IAEKXZ
42,j_??I?$ComPtr@UIPortableDeviceManager@@@WRL@Microsoft@@QAE?AV?$ComPtrRef@V?$ComPtr@UIPortableDeviceManager@@@WRL@Microsoft@@@Details@12@XZ
43,j_??0?$ComPtrRef@V?$ComPtr@UIPortableDeviceProperties@@@WRL@Microsoft@@@Details@WRL@Microsoft@@QAE@PAV?$ComPtr@UIPortableDeviceProperties@@@23@@Z
44,j_?DisplayContentTypes@@YAXPAUIPortableDevicePropVariantCollection@@@Z
45,j_?DisplayEventOptions@@YAXPAUIPortableDeviceCapabilities@@ABU_GUID@@@Z
46,j_??0?$ComPtrRef@V?$ComPtr@UIEnumPortableDeviceObjectIDs@@@WRL@Microsoft@@@Details@WRL@Microsoft@@QAE@PAV?$ComPtr@UIEnumPortableDeviceObjectIDs@@@23@@Z
47,j_?SupportsCommand@@YAHPAUIPortableDevice@@ABU_tagpropertykey@@@Z
