1006,0x430334
1007,0x430334
1012,0x4300a0
1013,0x437ac4,0x437ac4
1014,0x437ac4,0x437ac4
1015,0x4308e4,0x437ad0,0x437ad0
1018,0x4364e4
1020,0x4364e4
1027,0x4364e4
1028,0x437aa4,0x437aa4
1032,0x4364e4
1034,0x430754
1035,0x430794
1036,0x4307e0
1037,0x430730
1040,0x437acc,0x437acc
1044,0x430730
1053,0x4364e4
1054,0x4364e4
1056,0x4364e4,0x437ac8,0x437ac8
1063,0x4308d0,0x437ac0,0x437ac0
1064,0x4308b4,0x437abc,0x437abc
1069,0x430808
1070,0x430808
1078,0x437ab4,0x437ab4
1084,0x43671c
1090,0x430780,0x437ab4,0x437ab4
1091,0x4307c0
1092,0x430780,0x437ab0,0x437ab0
1093,0x437b7c,0x437b7c
1094,0x430774
1095,0x4307b4
1096,0x430800
1098,0x436724
1103,0x430944,0x4364e4
1104,0x430b40,0x4366f8,0x4366f8,0x4366f8
1105,0x43094c,0x4364e4
1106,0x430b30
1109,0x430b40,0x430b4c,0x437b70,0x437b70
1110,0x4364e4
1111,0x430b30
1115,0x4364e4
1118,0x430934
1120,0x436158,0x4361d0,0x4364e4
1121,0x430b70,0x437b70,0x437b70
1127,0x4364e4
1128,0x4364e4
1129,0x430ef4,0x4364e4
1130,0x430f18,0x4364e4
1131,0x430f3c,0x4364e4
1134,0x431198,0x4364e4,0x437ad0,0x437ad0
1135,0x4364e4
1138,0x4364e4
1139,0x4364e4
1140,0x4310e8,0x4310e8,0x4364e4
1145,0x4364e4
1150,0x430d3c
1161,0x4364e4
1162,0x4364e4,0x437aa8,0x437aa8,0x437aac,0x437aac
1163,0x4364e4,0x437aa8,0x437aa8,0x437aac,0x437aac
1170,0x4379b0,0x4379b0,0x4379b0,0x4379b0
1179,0x430c20
1180,0x430e90,0x430ef0,0x436240,0x4362b8,0x4364e4,0x4379b4,0x4379b4,0x437a50,0x437a50,0x437b0c,0x437b0c,0x437b14,0x437b14,0x437b64,0x437b64,0x437b68,0x437b68,0x437b68,0x437b68,0x437ca0,0x437ca0,0x437ca4,0x437ca4
1188,0x4364e4,0x437aa8,0x437aa8,0x437aa8,0x437aa8,0x437aac,0x437aac,0x437aac,0x437aac
1189,0x430c48,0x430f70,0x430f70,0x430f70,0x431018,0x431048,0x4310b8,0x4311d0,0x431218,0x437ad0,0x437ad0,0x437b10,0x437b10,0x437b6c,0x437b6c
1191,0x430c50,0x430cfc,0x437ad0,0x437ad0
1208,0x437ac4,0x437ac4
1209,0x4308e4,0x437ad0,0x437ad0
1210,0x431198,0x437ad0,0x437ad0
1218,0x437b7c,0x437b7c
1221,0x4364e4
1222,0x4315c0,0x4315c0,0x437b7c,0x437b7c
1227,0x4364e4
1231,0x430c50,0x4364e4
1232,0x430c50,0x4364e4
1235,0x4364e4
1236,0x437aa4,0x437aa4
1242,0x437acc,0x437acc
1244,0x4364e4
1245,0x430c48,0x430f70,0x430f70,0x430f70,0x431324,0x431350,0x4313b8,0x431438,0x431490,0x437ad0,0x437ad0,0x437b10,0x437b10,0x437b6c,0x437b6c
1247,0x4364e4
1248,0x4364e4
1249,0x4364e4,0x4368f4,0x4368f4,0x4368f4,0x436904,0x436904,0x436904
1250,0x4364e4
1252,0x4364e4
1253,0x4364e4,0x437ac8,0x437ac8
1258,0x4364e4
1259,0x4364e4,0x437aa0,0x437aa0,0x437aa8,0x437aa8,0x437aac,0x437aac
1260,0x4364e4,0x437ac8,0x437ac8
1263,0x437ac8,0x437ac8
1265,0x4315a4,0x437ac0,0x437ac0
1279,0x430f70,0x4313e0,0x4364e4,0x437ad0,0x437ad0
1287,0x430c48,0x430c48,0x431910,0x431910,0x431980,0x4319c0,0x43637c,0x4363c0,0x4363c0
1289,0x4316e4,0x4364e4
1291,0x4316e4,0x4364e4
1293,0x436e3c,0x436e50
1298,0x43166c
1299,0x43166c
1300,0x4316cc
1305,0x436400,0x4364e4
1306,0x4364e4
1308,0x431aa4,0x4364e4
1309,0x430c48,0x430f70,0x430f70,0x430f70,0x431324,0x431350,0x4313b8,0x431d34,0x431d80,0x437ad0,0x437ad0,0x437b10,0x437b10,0x437b6c,0x437b6c
1311,0x4364e4
1312,0x431cb8,0x431cc4,0x431ccc,0x431cd4,0x431cd4,0x431ce0,0x431ce4,0x431ce8,0x431cf0,0x431d00,0x431d14,0x431d1c,0x431d24,0x431d2c,0x436400,0x436400,0x436478,0x436478,0x4364e4,0x437e6c,0x437e6c,0x437e6c,0x437e6c,0x437e6c,0x437e6c,0x437e70,0x437e70,0x437e70,0x437e70,0x437e74,0x437e74,0x437e78,0x437e78,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e7c,0x437e80,0x437e80,0x437e80,0x437e80
1316,0x431a78
1317,0x431a78
1318,0x431a60
1320,0x4364e4,0x437e6c,0x437e6c,0x437e74,0x437e74,0x437e78,0x437e78,0x437e84,0x437e84
1325,0x438138
1326,0x438130
1327,0x43812c
1328,0x438124
1329,0x438128
1330,0x438120
1331,0x43811c
1332,0x438118
1333,0x438114
1334,0x438110
1335,0x43810c
1336,0x438108
1337,0x438104
1338,0x438100
1339,0x4380fc
1340,0x4380f8
1341,0x4380f4
1342,0x4380f0
1343,0x4380ec
1344,0x4380e8
1345,0x4380e4
1346,0x4380e0
1347,0x4380dc
1348,0x4380d8
1349,0x4380d4
1350,0x4380d0
1351,0x4380cc
1352,0x4380c8
1353,0x4380c4
1354,0x4380c0
1355,0x4380bc
1356,0x4380b8
1357,0x4380b4
1358,0x4380b0
1359,0x4380ac
1360,0x4380a8
1361,0x4380a4
1362,0x4380a0
1363,0x43809c
1364,0x438098
1365,0x438094
1366,0x438090
1367,0x43808c
1368,0x438088
1369,0x438084
1370,0x438080
1371,0x43807c
1372,0x438078
1373,0x438074
1374,0x438070
1375,0x43806c
1376,0x438068
1377,0x438064
1378,0x438060
1379,0x43805c
1380,0x438058
1381,0x438054
1382,0x438050
1383,0x43804c
1384,0x438048
1385,0x438044
1386,0x438040
1387,0x43803c
1388,0x438038
1389,0x438034
1390,0x438030
1391,0x43802c
1392,0x438028
1393,0x438024
1394,0x438020
1395,0x43801c
1396,0x438018
1397,0x438014
1398,0x438010
1399,0x43800c
1400,0x438008
1401,0x438004
1402,0x438000
1403,0x437ffc
1404,0x437ff8
1405,0x437ff4
1406,0x437ff0
1407,0x437fec
1408,0x437fe8
1409,0x437fe4
1410,0x437fe0
1411,0x437fdc
1412,0x437fd8
1413,0x437fd4
1414,0x437fd0
1415,0x437fcc
1416,0x437fc8
1417,0x437fc4
1418,0x437fc0
1419,0x437fbc
1420,0x437fb8
1421,0x437fb4
1422,0x437fb0
1423,0x437fac
1424,0x437fa8
1425,0x437fa4
1426,0x437fa0
1427,0x437f9c
1428,0x437f98
1429,0x437f94
1430,0x437f90
1431,0x437f8c
1432,0x437f88
1433,0x437f84
1434,0x437f80
1435,0x437f7c
1436,0x437f78
1437,0x437f74
1438,0x437f70
1439,0x437f6c
1440,0x437f68
1441,0x437f64
1442,0x437f60
1443,0x437f5c
1444,0x437f58
1445,0x437f54
1446,0x437f50
1447,0x437f4c
1448,0x437f48
1449,0x437f44
1450,0x437f40
1451,0x437f3c
1452,0x437f38
1453,0x437f34
1454,0x437f30
1455,0x437f2c
1456,0x437f28
1457,0x437f24
1458,0x437f20
1459,0x437f1c
1460,0x437f18
1461,0x437f14
1462,0x437f10
1463,0x437f0c
1464,0x437f08
1465,0x437f04
1466,0x437f00
1467,0x437efc
1468,0x437e00
1469,0x437d08
1470,0x437d0c
1471,0x437d10
1472,0x437d14
1473,0x437d18
1474,0x437d1c
1475,0x437d20
1476,0x437d24
1477,0x437d28
1478,0x437d2c
1479,0x437d30
1480,0x437d34
1481,0x437d38
1482,0x437d3c
1483,0x437d40
1484,0x437d44
1485,0x437d48
1486,0x437d4c
1487,0x437d50
1488,0x437d54
1489,0x437d58
